business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level,permanently_closed,req_cat
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,North Carolina Country Store,"[{'height': 3088, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110362854370001153904"">Lorenzo Daniels</a>'], 'photo_reference': 'AW30NDy6uLU9_pQlNby3BAQHkrfGHm-tKmjHGXmAoB-eXAaxL9Hky_t_C7BmL1Q1fodmY96-7f5iKvRc4R0WlxG9K85XzHFp7Y43GkcU5igocfKtiQrhuPgnoAkw2S_Jb4C6AFhn7d3yxvCI-s8NJw2yDrf5-vFe8rfw-pVrwGodg0b1EW1t', 'width': 4160}]",ChIJb3NNhGhcwokRQgTJ2jaaX1s,4.4,ChIJb3NNhGhcwokRQgTJ2jaaX1s,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'store', 'food', 'establishment']",105.0,"2001 Atlantic Avenue, Brooklyn",40.6767891,-73.9158994,40.6780868302915,-73.9145711197085,40.6753888697085,-73.9172690802915,True,"M3GM+PJ New York, NY, USA",87G8M3GM+PJ,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Pioneer Supermarkets of Bushwick,"[{'height': 1192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116612458641827774751"">Pioneer Supermarkets of Bushwick</a>'], 'photo_reference': 'AW30NDxZU92viix5EsNhBHs5LZDFq1yTETesK1u0Cme6452yNYdsa6l6okdyEq31gWahfnQWO_JrzvCL6Y1SaL8RlwahV7HGed7WIb-Pf1TMj6zrjRCvYLFrzZLBqmPrwX-lkKZ8SPhN8LxhemTuYXa2VFvfdyqPUdRjN0PVh-UYFS_ZFbOJ', 'width': 2119}]",ChIJKW0-mGpcwokRylHVwVCF90o,3.7,ChIJKW0-mGpcwokRylHVwVCF90o,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'store', 'food', 'establishment']",376.0,"1657 Broadway, Brooklyn",40.6846684,-73.9132482,40.6860807802915,-73.91199371970848,40.6833828197085,-73.9146916802915,True,"M3MP+VP New York, NY, USA",87G8M3MP+VP,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Key Food Supermarkets,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108587144304818963747"">Adati Tarfa</a>'], 'photo_reference': 'AW30NDw1aSHthx3AGis4FBV7lIk__a9_K3sQdj9ua1Zh4INlUQiRFxYiv5Xt8AglkroWVPUHoWEg-OnMhFM6k34QvBnAP5fEoqRRrBynfa1jY32qgcgLuml0ZvnYNMSeO4Tiy7cOR08fEg3B_qWUAJgjYrNemiI4j0vR4B2xZXPNPE4ESqB3', 'width': 3024}]",ChIJ7TItzBRcwokRsM0tTxG2UWs,3.7,ChIJ7TItzBRcwokRsM0tTxG2UWs,GOOGLE,"['supermarket', 'atm', 'grocery_or_supermarket', 'finance', 'point_of_interest', 'store', 'food', 'establishment']",354.0,"1533 Broadway, Brooklyn",40.68654950000001,-73.9164174,40.6878992302915,-73.91521881970849,40.6852012697085,-73.91791678029149,True,"M3PM+JC Brooklyn, NY, USA",87G8M3PM+JC,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Family Dollar,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107721466979299715769"">Siempre Jackson</a>'], 'photo_reference': 'AW30NDyd82_TEKc56q5snXVBynrqPxxru0A3eoi4Vpl2Fmy-qD_XmP2gaSHvDDCGQNwEQbII-AFj0ZPHw2OrhkQLyaaH0qwbHj_MJLuVH5JwkxkAdNbz0J36H9yzLbsWAS8EukNSNqo68OSJBkOZoYeQn1UAh3hF49WgwZBD2xUMc7kxTZ3r', 'width': 2268}]",ChIJ0bH1hGVcwokRv3sPHaEzpJg,3.9,ChIJ0bH1hGVcwokRv3sPHaEzpJg,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'clothing_store', 'point_of_interest', 'store', 'food', 'establishment']",215.0,"2010 Atlantic Avenue, Brooklyn",40.6765743,-73.92120360000001,40.67803973029149,-73.91963976970851,40.6753417697085,-73.92233773029152,True,"M3GH+JG New York, NY, USA",87G8M3GH+JG,1.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Associated Supermarkets of Bed-Stuy,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112578143146552453729"">Danny Liz</a>'], 'photo_reference': 'AW30NDw8HL8s9XVzBww9xJHU4EAyfTQ2AoEcNYe2uniUYND5FJRpAudQeNyb11db39ZWu2Rd6C7_PBAtPhbUYSMbSI-KJtft0ofoFE6ZZmQle5Aortm7NmO1NVnnk92zbFB9YIjjOA6D63xU5Sm5Lmz54X4MozzDfV9oWZs1q9_OFmADzZ4i', 'width': 4032}]",ChIJXRIy3G9cwokRM68tnUit2Oc,3.8,ChIJXRIy3G9cwokRM68tnUit2Oc,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'store', 'food', 'establishment']",504.0,"1888 Fulton Street, Brooklyn",40.6788333,-73.9238118,40.6802648802915,-73.9224574197085,40.6775669197085,-73.9251553802915,True,"M3HG+GF New York, NY, USA",87G8M3HG+GF,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,MT Deli Grocery,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117068829893570137588"">Luca Angelo Turcato</a>'], 'photo_reference': 'AW30NDzaxlpWDb0WGTCf-pYf4NKJLM8XNr62kO6AErUeaT93gGNmTR1m5lSROmr_Npu0XMfcz97Kyz_pBkNLjc5OoB7xpWTLv6YHocfxg2tbNe-24XWgayKpN3ETWJsxdxDzbjHA9VI1uzp7PinZRuZC51bOSCmot6cHiCoM1nQaqpiPtL6G', 'width': 1836}]",ChIJnch6125cwokRSbnZ9mrwZOQ,4.5,ChIJnch6125cwokRSbnZ9mrwZOQ,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'store', 'food', 'establishment']",15.0,"245 Howard Avenue, Brooklyn",40.6794392,-73.91916359999999,40.6807797302915,-73.91789391970849,40.67808176970851,-73.9205918802915,True,"M3HJ+Q8 New York, NY, USA",87G8M3HJ+Q8,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Marketplace of Bushwick,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106430424869269050775"">justin rivera (JayIsFunny)</a>'], 'photo_reference': 'AW30NDyqUsYSAT1-arbqE1D2kvOipY4PUoXSN6HzIB6HeMhdTSIdGhE11_7qfCAoPClE-BCbo7yW-fiPwo7D2NPRbrcynk6SAodm7Jn-OjBZNE2OERzTWTCfzTisrV_nxqMOOuW2A7-U-Uo1tJInaADQqYhdYiWf2InIs7CE3WE2lGJB-CTR', 'width': 3024}]",ChIJ37c5blRdwokR2mZyrK1rKJQ,3.9,ChIJ37c5blRdwokR2mZyrK1rKJQ,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'store', 'food', 'establishment']",147.0,"1781 Broadway, Brooklyn",40.6824644,-73.9094318,40.6837356802915,-73.9080294697085,40.6810377197085,-73.9107274302915,True,"M3JR+X6 Brooklyn, NY, USA",87G8M3JR+X6,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/convenience_pinlet,Two Ways Supermarket,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108242972262249851059"">Keudi Melo</a>'], 'photo_reference': 'AW30NDxlSv6MqZpuGf4P5gIJ1q-77skQCQ6EzaFazcMb3YjyDvRaTgP9R74Ia_XjVNsqKBKjWHh59LLAd5nUALMdlFCIjel3wm2XaGDHjVhjoxlz0au83abD9jLQ2WEt0FZ6JYBcWTe_LKJ5TKlqBnCeRskhXUDB-RDloWyghP9nprWFMyPl', 'width': 3024}]",ChIJz_r6mmtcwokRXqwNgMqJcR4,4.9,ChIJz_r6mmtcwokRXqwNgMqJcR4,GOOGLE,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'point_of_interest', 'store', 'food', 'establishment']",7.0,"645 Decatur Street, Brooklyn",40.6835,-73.91746499999999,40.6848077802915,-73.91602946970849,40.6821098197085,-73.91872743029151,True,"M3MM+92 Brooklyn, NY, USA",87G8M3MM+92,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Golden Farms Supermarket,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109908321293100440388"">Raul Richards</a>'], 'photo_reference': 'AW30NDzz8PoFiH_XuqQno_dkz3DpUESU9Ml2nCXOQNDjJjW_fdp8p-R-ttveU5NB29Czo9YjEDd5nm4_i0Ewe6Afi929UaiUYMtTjd-ajW3PV7OnLEXHQweDNNgURKlXSD_ejpgllK3nYYocNhO58fxFOeeaLYrGE6maN5dhUQvmiA7pWTW3', 'width': 2560}]",ChIJG94oNr9dwokRb95NyoNSu4M,4.0,ChIJG94oNr9dwokRb95NyoNSu4M,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",606.0,"416 Crescent Street, Brooklyn",40.6783718,-73.8710342,40.6798309802915,-73.8696452697085,40.6771330197085,-73.8723432302915,True,"M4HH+8H Brooklyn, NY, USA",87G8M4HH+8H,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Motin Supermarket,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100971367928257803475"">Shabbir Ahmed</a>'], 'photo_reference': 'AW30NDyVMfEv7HXMukVT6GvGuDTTfdol7oJpIFH00iwwgxJii-qMlM82E08dNGjIu7r_tldRn9QIfLgAO4BbRBrtIxueJ-K6afweHWbmXoV-8fAbIsBGS31bc91ZeYpeyARZkeGdIlaGSScq04rP3vxu1tebRlMgj1ifSRVTiuRXQozYWDE', 'width': 1816}]",ChIJhQwttupdwokR5ig1UN6EVKo,4.2,ChIJhQwttupdwokR5ig1UN6EVKo,GOOGLE,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",29.0,"167 Forbell Street, Brooklyn",40.679289,-73.86399899999999,40.6805655802915,-73.86270921970849,40.6778676197085,-73.8654071802915,True,"M4HP+PC Brooklyn, NY, USA",87G8M4HP+PC,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Golden Farms,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110356074384441202976"">M RAHMAN</a>'], 'photo_reference': 'AW30NDzrNUQwBOmnnxixomkgZT9j1dLUU5iZklS0ghuRoJr97XQCKxc_UcaAA-3fUmKiBmEG_j1vyQL_ZyPtnE44B0Lud1Z_YkR-pQ6XsX89nSFVwt_tWq5gQbMJBZQk6Ws0prjfqvTw2c3WlEVug4t3DCozYSgupqOADxLBdLGwyofVQXDr', 'width': 3024}]",ChIJR99cQOtdwokRp20oE3ttG2Q,4.2,ChIJR99cQOtdwokRp20oE3ttG2Q,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",986.0,"101-16 77th Street, Queens",40.6796684,-73.8610229,40.6810527802915,-73.8597778197085,40.6783548197085,-73.86247578029152,True,"M4HQ+VH New York, NY, USA",87G8M4HQ+VH,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Fine Fare Supermarkets,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114446170419066713197"">Randy Gonzalez (The risk of life)</a>'], 'photo_reference': 'AW30NDyOOtAC7l6xzYLK-SjlPNdK8bysv-Mg4qZ7erRj8wkSm0kM2fCrryp-4vjE2dsk16MpidfRl-3XtoyorUcJoFgAIMOvPImJhdJdNifyWDhDRtpyB4339jqqu7cr6RAqiQtgKKAg6-6-wc2ivRE33zylk-aYPWY4pIqJDYtwr1vwjFtx', 'width': 3024}]",ChIJvb29i71dwokRmHpDvtcJnLk,4.1,ChIJvb29i71dwokRmHpDvtcJnLk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",352.0,"675 Lincoln Avenue, Brooklyn",40.6731971,-73.8663012,40.67435508029151,-73.8650077697085,40.67165711970851,-73.8677057302915,True,"M4FM+7F New York, NY, USA",87G8M4FM+7F,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Pioneer Supermarkets of Cypress Hills,"[{'height': 1192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110351972786746637293"">Pioneer Supermarkets of Cypress Hills</a>'], 'photo_reference': 'AW30NDzKeTFGf7_Q9gkOTix1QMzVk-bMe1_rKzlt_kMor9lEfZL5N2POXNYDbVHwynJkQozW-u3vV2qzCMoxbrAXOuGiTVdwVezKAs8TF_uaH5O7BhJoa7XWhqIGFIL_7RWKJlt_kYNtc8U0efauy6r75PQeEWuIOKGTEM44Scjo1iz0Yha-', 'width': 2119}]",ChIJsz2fMcJdwokRBB6-GEBaim8,4.0,ChIJsz2fMcJdwokRBB6-GEBaim8,GOOGLE,"['supermarket', 'atm', 'grocery_or_supermarket', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",67.0,"3461 Fulton Street, Brooklyn",40.68509600000001,-73.867918,40.68634268029151,-73.86647476970849,40.68364471970851,-73.86917273029151,True,"M4PJ+2R New York, NY, USA",87G8M4PJ+2R,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Family Dollar,"[{'height': 500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118063638396247588407"">Gabriel A.</a>'], 'photo_reference': 'AW30NDznojXMxFRCiH8-YxR2Yqajh5WBAx_xuWBlZIICc3tkPgeMOlEdXnTGAHU8uBu4SwWMl3tLTnzLG91HEp13yklrW0xmLlw9Wpyen5jy29rd6mKN3G1AvgLtCl6pKWhZcA5GT0hXqyRCb3CUaL9KxGvzz1xW62LaS_hQNGOtnqYzxYV5', 'width': 834}]",ChIJxZWe2-ldwokRipGQR44eztY,4.2,ChIJxZWe2-ldwokRipGQR44eztY,GOOGLE,"['supermarket', 'clothing_store', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",151.0,"75-10 Rockaway Boulevard, Queens",40.6856185,-73.8649272,40.6870661802915,-73.8635634197085,40.6843682197085,-73.8662613802915,True,"M4PP+62 New York, NY, USA",87G8M4PP+62,1.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Family Dollar,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110016633381143193664"">Faisal Mobarak</a>'], 'photo_reference': 'AW30NDySbRO4v-jspTjhcd79gItwd_jTjP_qwa9ConFb_JJFM0wYNNvaatqTz07rgQYimEtIsxug2BXZpupWCsdkbt9cvCRpUXhPR_U9WVFLKGM_OnHQDee5Hropph2JQ3dJvxLrjcuEDWcIqHeFxd1bMSTqQFM4KdcK5DkoX7VpvnoWZW32', 'width': 1920}]",ChIJ69dpNMddwokRoDoh7eyu0vE,3.9,ChIJ69dpNMddwokRoDoh7eyu0vE,GOOGLE,"['supermarket', 'clothing_store', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",230.0,"3382 Atlantic Avenue, Brooklyn",40.6813675,-73.8717233,40.6828064802915,-73.8704278697085,40.6801085197085,-73.87312583029151,True,"M4JH+G8 New York, NY, USA",87G8M4JH+G8,1.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Key Food Supermarkets,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115915287879447249383"">Bradley Rodriguez</a>'], 'photo_reference': 'AW30NDwQ_fggWPGIhMG1jyjGCewmh1OzBEhLQgd9pJvedPEN8Y6fLy-zWqtTvywn4wgvj2LeiMEBrDP6oeymJhvGgp2KZ42Lxi_FttuF-jdtJljFNBnqrtyl4pms_r1E5DoKFSP33zXaNgM1iqK2DxKY6lj9Y2Eks_RjdAaZX0j2_I90TvjC', 'width': 1920}]",ChIJQ0E8CrtdwokRBdN50S3KX3U,3.9,ChIJQ0E8CrtdwokRBdN50S3KX3U,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",703.0,"1215 Sutter Avenue, Brooklyn",40.67281550000001,-73.8733335,40.6740482802915,-73.87191801970849,40.6713503197085,-73.8746159802915,True,"M4FG+4M Brooklyn, NY, USA",87G8M4FG+4M,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Liberty Super Market & Halal Meat,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116052024422481077259"">T H</a>'], 'photo_reference': 'AW30NDzk2dqO3m5zzNBk8hJhIoPcBJbBW_u7dWinH3HZ5ZbitmVB5fPt3ziePqow4C9YHtoTBBVJ0QuKnZ3Gki06O9mKRt6fVpMu1-fiIb1hz0zw_G7Fxo6mxtEoFlSIHeHPh9qCLArqBX60pwB1gIKe5liGhxVUIA0UW3WZ8oFiU-YDVvIU', 'width': 4032}]",ChIJY9cRa79dwokRwGmisd6mED4,4.4,ChIJY9cRa79dwokRwGmisd6mED4,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",41.0,"1075 Liberty Avenue, Brooklyn",40.6784313,-73.8696215,40.67973403029149,-73.86825586970849,40.67703606970849,-73.8709538302915,True,"M4HJ+95 New York, NY, USA",87G8M4HJ+95,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Liberty Apple Farm,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105681238731189861606"">heejung kang</a>'], 'photo_reference': 'AW30NDyMTczii_7j-uKkp2r9HnAnvvewLe1aHynUdw3qLd2nOgK8lqZw7zhaGqUwhQggp2lBtrjzv68PTjqgwQOpskk1hayNi6lgFMVUC-MH3eVLEG2rQ6fPRV1Tgcj00gWGBBo9iBh4aUD2LoYoZ0z3EBjvd7giB30Ay1R2XQoXBfx5PBFc', 'width': 4032}]",ChIJFT_G-b9dwokRIaKWQno5gnM,4.2,ChIJFT_G-b9dwokRIaKWQno5gnM,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",13.0,"1173 Liberty Avenue, Brooklyn",40.67901839999999,-73.8660713,40.6802851802915,-73.86470816970849,40.6775872197085,-73.86740613029151,True,"M4HM+JH Brooklyn, NY, USA",87G8M4HM+JH,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,CTown Supermarkets,"[{'height': 453, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115374288341588729858"">CTown Supermarkets</a>'], 'photo_reference': 'AW30NDwFn8RSy3C6_VuXgREFvbYsSlYivSN4ZBGyE5IUwhC_E0cLk8TW29pBgRyhbSJNy4ZGrk5WtWZ8hKi5OOpdzyl0o6EVCgE3jaZJbVItmpWg0oiZ44PNcuFuXpcd--fiP7baGUytJYaHqrQi85sjvNFVdSc8T8tPO2yfMnNKWsMGL9gp', 'width': 806}]",ChIJtfjD_r9dwokRnW3fmskM0N0,3.6,ChIJtfjD_r9dwokRnW3fmskM0N0,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",246.0,"1176 Liberty Avenue, Brooklyn",40.678541,-73.8658092,40.68006108029149,-73.86447911970849,40.6773631197085,-73.86717708029151,True,"M4HM+CM New York, NY, USA",87G8M4HM+CM,2.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Premium Supermarket,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113445620266625302036"">Premium Supermarket</a>'], 'photo_reference': 'AW30NDzst6R8S7kEiIh-AcH9upLiVPCzid4lOkSr5z6tzfpoknzE5PtWDuD4Y2Iu-llRFjal8g5zQfP4iGYfAH1nqn0CPoXQxeP9Cy8f1Ns8pLg-sBchFm_jAQ_YdihiaH9IEcmQc-JtZ2ZhIugi6y7Sj7utSAVSxcxrs1pn5D8RcJL8Qya3', 'width': 4032}]",ChIJwUKzU5VdwokRQkzCX40wG7g,4.0,ChIJwUKzU5VdwokRQkzCX40wG7g,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",394.0,"1196 Liberty Avenue, Brooklyn",40.67875050000001,-73.86488360000001,40.6801451302915,-73.86365476970852,40.6774471697085,-73.86635273029152,True,"M4HP+G2 Brooklyn, NY, USA",87G8M4HP+G2,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Emdad Supermarket Inc.,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118277167078779806495"">Emdad Supermarket Inc.</a>'], 'photo_reference': 'AW30NDwTUbsxedh25H3Cd2qtYHvCRG8TWI9FlDyfLAmW97fEqS0QwZKB3AgvsTDlJ99EHNSeBQaoKcmUrCLzPLOjmTxaB-5yXoRs5sZCjs3z592Qblh_yyXuE7dUnQMXrOUi6tYXA5wtvgAzBNOq4X-AKh8HFeoHFkipKXS_7cVVMi8urxU', 'width': 1536}]",ChIJ3Yg7WwZdwokR0kTkDLuTC3U,5.0,ChIJ3Yg7WwZdwokR0kTkDLuTC3U,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",7.0,"1206 Liberty Avenue, Brooklyn",40.6788064,-73.86458300000001,40.68024553029149,-73.86325681970851,40.67754756970849,-73.86595478029152,True,"M4HP+G5 New York, NY, USA",87G8M4HP+G5,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asian Supermarket & Halal Meat,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110335656783092487991"">Asian Supermarket &amp; Halal Meat</a>'], 'photo_reference': 'AW30NDwzwGb8BKGl08oi2_2WkoYflCiDF-OvsCcYpFLgCs4MNh1IaoFOvU0677pJIL7aovpm06wHZtmHNdt2M8k-8ECpcBxYsVEKPD-pgu-MCrOIxZb5lLZboIRdjwmRvXxjyL3bbWMFbn3tIKzT5cv9sNLTW_3q1ndDwZgDB8f1zVFyJCnp', 'width': 2160}]",ChIJDYZWuL5dwokR74BLKDo_dPQ,4.0,ChIJDYZWuL5dwokR74BLKDo_dPQ,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",148.0,"2757 Pitkin Avenue, Brooklyn",40.675908,-73.8704039,40.67713688029149,-73.86903501970849,40.6744389197085,-73.87173298029151,True,"M4GH+9R Brooklyn, NY, USA",87G8M4GH+9R,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Abdullah Supermarket,"[{'height': 646, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101747696637699035270"">akram hossain</a>'], 'photo_reference': 'AW30NDznxVZggJszeXoXPfKsBQlCsX5VLozr-0vvWyca57-hVJ3UxHAiWNOzxTHKDilTQDjIVOavW_Njpi0I8QThOkA-WwyriuktvW4QMzionukr3hne0NVC5dK9YEfktTfTnZSvg_gJsVQgnJ5dEnTI5uLBxe6Ir-FaAlGPnHHnbDch0cAE', 'width': 828}]",ChIJ_UWS5yFdwokRGz0nYOYMWWk,3.8,ChIJ_UWS5yFdwokRGz0nYOYMWWk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",38.0,"74-16 101st Avenue, Queens",40.67929120000001,-73.8624665,40.6807874302915,-73.8611561697085,40.6780894697085,-73.86385413029151,True,"M4HQ+P2 New York, NY, USA",87G8M4HQ+P2,,,supermarket
