Name,Price,Rating,Reviews,Borough,Neighborhood,Address,Zipcode,Latitude,Longitude,Category
Sankofa Park,,3.6,19.0,Brooklyn,East New York and New Lots,"816 Livonia Avenue, Brooklyn",11207.0,40.6656937,-73.8861493,park
East New York Farms Garden,,,,Brooklyn,East New York and New Lots,Brooklyn,11207.0,40.665488,-73.8877941,park
New Vision Garden,,4.0,1.0,Brooklyn,East New York and New Lots,"590 Schenck Avenue, Brooklyn",11207.0,40.66598589999999,-73.8871711,park
"Triple R Garden; Rest, Reflection & Relaxation",,,,Brooklyn,East New York and New Lots,"641 Hendrix Street, Brooklyn",11207.0,40.6658716,-73.8875718,park
Family Community Garden,,,,Brooklyn,East New York and New Lots,Brooklyn,11208.0,40.66535500000001,-73.8814026,park
Victory Garden,,,,Brooklyn,East New York and New Lots,"613 Hendrix Street, Brooklyn",11207.0,40.6665702,-73.8875898,park
Elton Playground,,3.7,20.0,Brooklyn,East New York and New Lots,"Elton Street, Brooklyn",11208.0,40.6660556,-73.8808871,park
Linwood Playground,,3.9,16.0,Brooklyn,East New York and New Lots,"Linwood Street, Brooklyn",11208.0,40.6661094,-73.8804081,park
Ps 53,,,,Brooklyn,East New York and New Lots,"522 Bradford Street, Brooklyn",11207.0,40.6660425,-73.8907749,park
Jerome Playground,,4.2,13.0,Brooklyn,East New York and New Lots,"Jerome St &, Wortman Avenue, Brooklyn",11207.0,40.6588644,-73.8796079,park
First Temple of David,,,,Brooklyn,East New York and New Lots,"746 Dumont Avenue, Brooklyn",11207.0,40.6667362,-73.8909164,park
Warwick St. Greenery Glow Garden,,,,Brooklyn,East New York and New Lots,"603 Warwick Street, Brooklyn",11207.0,40.6686711,-73.88437979999999,park
Nehemiah Ten Community Garden,,,,Brooklyn,East New York and New Lots,"567 Barbey Street, Brooklyn",11207.0,40.6686791,-73.8860547,park
Martin Luther King Jr. Playground,,4.3,238.0,Brooklyn,East New York and New Lots,"757 Dumont Avenue, Brooklyn",11207.0,40.6676449,-73.8904105,park
Canarsie Park,,4.4,3124.0,Brooklyn,Canarsie and Flatlands,"Seaview Ave &, Remsen Avenue",11236.0,40.6277696,-73.89508649999999,park
Sledge Playground,,3.7,38.0,Brooklyn,Canarsie and Flatlands,"1382 East 95th Street #1368, Brooklyn",11236.0,40.6381756,-73.8977767,park
Bildersee Playground,,4.0,113.0,Brooklyn,Canarsie and Flatlands,"916 East 81st Street #3840, Brooklyn",11236.0,40.6359254,-73.911898,park
Canarsie Skate Park,,4.4,241.0,Brooklyn,Canarsie and Flatlands,"Seaview Ave. & Paedergat Ave. N Canarsie Park, Brooklyn",11236.0,40.6257426,-73.9005643,park
Ecology Park,,4.4,10.0,Brooklyn,Canarsie and Flatlands,"Bergen Avenue, Brooklyn",11234.0,40.6247396,-73.9059346,park
Paerdegat Basin Park,,4.5,22.0,Brooklyn,Canarsie and Flatlands,"Bergen Ave. &, Avenue U, Brooklyn",11234.0,40.6240981,-73.9037936,park
High Achievers,,,,Brooklyn,Canarsie and Flatlands,"2350 Ralph Avenue, Brooklyn",11234.0,40.6206823,-73.9177284,park
Barone Triangle,,4.0,8.0,Brooklyn,Canarsie and Flatlands,"Veterans Ave &, East 71st Street, Brooklyn",11234.0,40.6200384,-73.9073921,park
Monsignor Crawford Field,,4.1,15.0,Brooklyn,Canarsie and Flatlands,"East 59th St. &, Avenue U, Brooklyn",11234.0,40.61426369999999,-73.9164024,park
Firefighter Gregory T. Saucedo Triangle,,,,Brooklyn,Canarsie and Flatlands,"Avenue T &, Fillmore Avenue, Brooklyn",11234.0,40.6147782,-73.91939719999999,park
Lindower Park,,4.4,292.0,Brooklyn,Canarsie and Flatlands,"Strickland Avenue, Brooklyn",11234.0,40.6123076,-73.9113651,park
Father Patrick Kenny Triangle,,,,Brooklyn,Canarsie and Flatlands,"Avenue T &, East 69th Street, Brooklyn",11234.0,40.6201271,-73.9106534,park
Major Mark Park,,3.7,251.0,Queens,Jamaica,"173-175 Hillside Avenue, Queens",11432.0,40.71172240000001,-73.78849249999999,park
Joseph Austin Playground,,4.4,337.0,Queens,Jamaica,"164-46 84th Avenue, Jamaica",11432.0,40.715846,-73.80110169999999,park
Captain Tilly Park,,4.3,1105.0,Queens,Jamaica,"Chapin Pkwy. &, Gothic Drive, Jamaica",11432.0,40.7122695,-73.79899499999999,park
Park,,4.4,5.0,Queens,Jamaica,Queens,11432.0,40.7110157,-73.7979532,park
Jean Laurent Botanica Inc,,,,Queens,Jamaica,"160-08 Hillside Avenue, Queens",11432.0,40.7079133,-73.80153279999999,park
Kingsford Triangle,,4.0,1.0,Queens,Jamaica,"Wexford Terrace &, Kingston Place, Jamaica",11432.0,40.71220570000001,-73.7886922,park
28th St Midtown Hotel,,3.0,1.0,Queens,Jamaica,"170-18 Jamaica Avenue, Jamaica",11432.0,40.7070991,-73.78905259999999,park
Invictus Triangle,,3.8,4.0,Queens,Jamaica,"Charlecote Ridge &, Henley Road, Jamaica",11432.0,40.71590690000001,-73.7883284,park
Tepper Triangle,,4.0,3.0,Queens,Jamaica,"173rd St. &, Homelawn Street, Jamaica",11432.0,40.7186854,-73.79159589999999,park
Xu practice park,,,,Queens,Central Queens,"Jewel Ave &, 178th Street, Queens",11365.0,40.7309863,-73.7920498,park
Clearview Beach,,3.7,3.0,Queens,Central Queens,Flushing,11366.0,40.7282239,-73.7948516,park
Springfield garden,,2.0,1.0,Queens,Central Queens,"74-20 175th Street, Fresh Meadows",11366.0,40.7282239,-73.7948516,park
Atlantis Triangle,,,,Queens,Central Queens,"Booth Memorial Ave &, 58th Avenue, Fresh Meadows",11365.0,40.74115820000001,-73.7921272,park
Emerald Playground,,4.2,85.0,Queens,Central Queens,"16241 71st Avenue, Fresh Meadows",11365.0,40.7309791,-73.8059729,park
Pomonok Playground,,4.2,132.0,Queens,Central Queens,"Kissena Blvd. &, 65th Avenue, Flushing",11367.0,40.736065,-73.813934,park
Electric Playground,,4.3,77.0,Queens,Central Queens,"164th St. & 65th Ave, Fresh Meadows",11365.0,40.73591690000001,-73.8053752,park
Pomonok Friendship Garden,,5.0,1.0,Queens,Central Queens,Fresh Meadows,11365.0,40.7365794,-73.81241039999999,park
Chris Postiglione Triangle,,,,Queens,Central Queens,"64th Ave &, Horace Harding Expressway, Fresh Meadows",11365.0,40.73809759999999,-73.7953476,park
Paul Raimonda Playground,,4.4,178.0,Queens,Long Island City and Astoria,"47th Street &, 20th Avenue",11105.0,40.7728135,-73.8974066,park
Carlos R. Lillo Park,,4.3,19.0,Queens,West Queens,"76th Street & 20th Avenue, East Elmhurst",11370.0,40.77059380000001,-73.8936148,park
Louis C. Moser Playground,,4.4,196.0,Queens,West Queens,"25th Avenue and 76th Street, East Elmhurst",11370.0,40.7630218,-73.892237,park
Planeview Park,,4.5,450.0,Queens,West Queens,"Ditmars Boulevard, East Elmhurst",11369.0,40.7672351,-73.88509130000001,park
Wilson Park,,,,Queens,West Queens,"7526 20th Avenue, Queens",11370.0,40.7711334,-73.8941821,park
Steinway Community Playground,,4.3,70.0,Queens,Long Island City and Astoria,"20th Avenue, Astoria",11105.0,40.77272259999999,-73.8975856,park
LaGuardia Landing Lights,,4.5,2.0,Queens,West Queens,"4485 82nd Street, Queens",11370.0,40.76586229999999,-73.8868352,park
LaGuardia Landing Lights,,,,Queens,West Queens,"81-08 24th Avenue, Queens",11370.0,40.7645348,-73.8876494,park
LaGuardia Landing Lights,,3.0,2.0,Queens,West Queens,"24-34 81st Street, Queens",11370.0,40.76401869999999,-73.88833439999999,park
LaGuardia Landing Lights,,4.6,76.0,Queens,West Queens,"25th Ave & 79th St, East Elmhurst",11370.0,40.7634822,-73.8891797,park
Airplane Viewing At LaGuardia Airport,,4.6,33.0,Queens,West Queens,East Elmhurst,11369.0,40.7674167,-73.8843917,park
Cs 134 Community Improvement Garden,,3.9,7.0,Bronx,Hunts Point and Mott Haven,"1311 Bristow Street, The Bronx",10459.0,40.8309858,-73.89496729999999,park
McKinley Square,,3.5,61.0,Bronx,HighBridge and Morrisania,"1272 Boston Road, The Bronx",10456.0,40.8311056,-73.9006631,park
Drew Playground,,4.2,64.0,Bronx,HighBridge and Morrisania,"E 169th St &, Fulton Avenue, The Bronx",10456.0,40.83311489999999,-73.9033043,park
Martin Van Buren Playground,,4.4,39.0,Bronx,Crotona and Tremont,"Crotona Park East, The Bronx",10457.0,40.83531029999999,-73.8958401,park
Beatty Plaza,,4.0,9.0,Bronx,HighBridge and Morrisania,"E 169th St &, Franklin Avenue, The Bronx",10456.0,40.8315506,-73.9017996,park
Youth Village Playground,,4.0,46.0,Bronx,HighBridge and Morrisania,"1181 Boston Road, The Bronx",10456.0,40.8287666,-73.90289179999999,park
Reverend Lena Irons Unity Park,,4.4,36.0,Bronx,HighBridge and Morrisania,"East 168th Street, The Bronx",10456.0,40.8311554,-73.9066802,park
Reverend Polite Playground,,3.9,127.0,Bronx,Hunts Point and Mott Haven,"Hall Place, The Bronx",10459.0,40.8272088,-73.8968506,park
Jardin De La Familia,,3.9,16.0,Bronx,Crotona and Tremont,"455 East 171st Street, The Bronx",10457.0,40.8379534,-73.90355679999999,park
Little Claremont Playground,,4.5,86.0,Bronx,Crotona and Tremont,"3830 Park Avenue, The Bronx",10457.0,40.8388781,-73.9037288,park
Hoe Avenue North Tot Lots,,3.6,8.0,Bronx,Hunts Point and Mott Haven,"1221 Hoe Avenue, The Bronx",10459.0,40.8293876,-73.8910629,park
Tiffany Playground,,3.9,106.0,Bronx,Hunts Point and Mott Haven,"1050 Tiffany Street, The Bronx",10459.0,40.8247736,-73.8943702,park
Crotona Park,,4.3,3718.0,Bronx,Crotona and Tremont,"Charlotte Street, The Bronx",10457.0,40.8384993,-73.8951228,park
Stebbins Playground,,4.2,19.0,Bronx,Hunts Point and Mott Haven,"977 Rev James A Polite Avenue, The Bronx",10459.0,40.8227656,-73.89854849999999,park
Basil Behagen Playground,,4.2,244.0,Bronx,HighBridge and Morrisania,"1054 Tinton Avenue, The Bronx",10456.0,40.8253722,-73.9012602,park
Gouverneur Playground,,3.8,95.0,Bronx,HighBridge and Morrisania,"3711 3rd Avenue, The Bronx",10456.0,40.83561539999999,-73.9033731,park
Flynn Playground,,3.9,179.0,Bronx,HighBridge and Morrisania,"2739 3rd Avenue, The Bronx",10451.0,40.8210352,-73.9119163,park
Little Green Garden,,4.0,25.0,Bronx,HighBridge and Morrisania,"453 East 160th Street, The Bronx",10451.0,40.822926,-73.91274299999999,park
811 Family and Friends Garden,,4.1,8.0,Bronx,HighBridge and Morrisania,"327 East 158th Street, The Bronx",10451.0,40.82308149999999,-73.91667,park
Latinos Unidos Garden.,,4.3,23.0,Bronx,HighBridge and Morrisania,"427E 157th st, The Bronx",10451.0,40.821574,-73.9140989,park
Rainbow Garden,,3.8,6.0,Bronx,HighBridge and Morrisania,"379 East 159th Street, The Bronx",10451.0,40.8232856,-73.9149935,park
Family Group Garden,,4.3,8.0,Bronx,HighBridge and Morrisania,"420 East 158th Street, The Bronx",10451.0,40.8218442,-73.914075,park
Edith Garden,,4.5,2.0,Bronx,HighBridge and Morrisania,"838 Elton Avenue, The Bronx",10451.0,40.8227645,-73.9124215,park
O'Neill Triangle,,3.6,25.0,Bronx,HighBridge and Morrisania,"897 Elton Avenue, The Bronx",10451.0,40.82366739999999,-73.91145700000001,park
Bette's Rose Garden,,5.0,2.0,Bronx,HighBridge and Morrisania,"1017 Teller Avenue, The Bronx",10456.0,40.828038,-73.9143962,park
El Batey Borincano,,4.2,17.0,Bronx,Hunts Point and Mott Haven,"811, 813, 815 Eagle Avenue, The Bronx",10455.0,40.82078199999999,-73.90930399999999,park
Mott Playground,,3.8,107.0,Bronx,HighBridge and Morrisania,"Morris Avenue, The Bronx",10456.0,40.8313201,-73.9148558,park
Charlton Garden,,4.4,25.0,Bronx,HighBridge and Morrisania,"Hilton White Way &, East 164th Street, The Bronx",10456.0,40.8246934,-73.9070524,park
Franklin Memorial Garden,,4.3,6.0,Bronx,HighBridge and Morrisania,"1056 Cauldwell Avenue, The Bronx",10456.0,40.8263026,-73.90534819999999,park
Estella Diggs Park,,3.9,75.0,Bronx,HighBridge and Morrisania,"3rd Ave &, East 167th Street, The Bronx",10456.0,40.8289672,-73.9061273,park
Hines Park,,4.1,87.0,Bronx,HighBridge and Morrisania,"E 167th St &, East 166th Street, The Bronx",10456.0,40.82870949999999,-73.90548559999999,park
P.S. 29 Ball Field,,4.1,15.0,Bronx,HighBridge and Morrisania,"Melrose Ave &, East 157th Street, The Bronx",10451.0,40.8214383,-73.9160627,park
Joyce Kilmer Park,,4.4,1445.0,Bronx,HighBridge and Morrisania,"955 Walton Avenue, The Bronx",10452.0,40.8286949,-73.9224792,park
Railroad Park,,3.9,261.0,Bronx,HighBridge and Morrisania,"Courtlandt Avenue And, East 161 Street, The Bronx",10451.0,40.82505039999999,-73.9154215,park
Melrose New Generation Community Garden,,3.6,23.0,Bronx,HighBridge and Morrisania,"377 East 160th Street, The Bronx",10451.0,40.8240432,-73.9149473,park
Yolanda García Park,,4.5,155.0,Bronx,HighBridge and Morrisania,"Melrose Avenue &, East 159th Street, The Bronx",10451.0,40.82314559999999,-73.9139034,park
Sedgwick Playground,,4.2,158.0,Bronx,Crotona and Tremont,"University Avenue, The Bronx",10453.0,40.8456293,-73.9233904,park
Featherbed Triangle,,4.0,90.0,Bronx,Crotona and Tremont,"Dr. MLK Jr. Blvd and, Featherbed Lane, The Bronx",10453.0,40.84641360000001,-73.9209261,park
Ogden Plimpton Playground,,3.9,35.0,Bronx,HighBridge and Morrisania,"1355 Plimpton Avenue, The Bronx",10452.0,40.84191539999999,-73.92376589999999,park
Mosaic Success Garden,,3.8,33.0,Bronx,HighBridge and Morrisania,"1315 Ogden Avenue, The Bronx",10452.0,40.84045589999999,-73.9254192,park
Martin Luther King Triangle,,4.3,34.0,Bronx,HighBridge and Morrisania,"Shakespeare Ave &, Woodycrest Avenue, The Bronx",10452.0,40.8382814,-73.923352,park
High Bridge Bronx Entrance,,4.5,241.0,Bronx,HighBridge and Morrisania,"West 170th Street, The Bronx",10452.0,40.8420075,-73.9266368,park
Dred Scott Bird Sanctuary,,3.9,23.0,Bronx,HighBridge and Morrisania,"Grant Ave & East 169th Street, The Bronx",10456.0,40.83610739999999,-73.91329549999999,park
Bridge Park,,4.5,35.0,Bronx,Crotona and Tremont,"Sedgwick Avenue, The Bronx",10453.0,40.847393,-73.9264402,park
Claremont Park,,4.1,2514.0,Bronx,Crotona and Tremont,"Clay Ave &, 8016, East 170th Street, The Bronx",10457.0,40.8409,-73.9075506,park
Morton Playground,,3.9,35.0,Bronx,Crotona and Tremont,"1835 Doctor Martin Luther King Junior Boulevard, The Bronx",10453.0,40.8513161,-73.91426489999999,park
Echo Triangle,,3.9,68.0,Bronx,Crotona and Tremont,"175 Echo Place, The Bronx",10453.0,40.84991,-73.9060831,park
Walton Slope,,4.2,19.0,Bronx,Crotona and Tremont,"Parkway, The Bronx",10453.0,40.8451174,-73.91164069999999,park
Galileo Playground,,3.8,143.0,Bronx,Crotona and Tremont,"6668 West 176th Street, The Bronx",10453.0,40.848641,-73.9157328,park
Morris Mesa,,4.2,17.0,Bronx,Crotona and Tremont,"Cross Bronx Expressway, The Bronx",10457.0,40.845242,-73.91035459999999,park
Peace Park,,4.1,70.0,Bronx,Crotona and Tremont,"Cross Bronx Expressway Service Road, The Bronx",10457.0,40.8451562,-73.90516439999999,park
Mount Hope Garden,,4.3,71.0,Bronx,Crotona and Tremont,"2039 Creston Avenue, The Bronx",10453.0,40.85252029999999,-73.9052104,park
Cleopatra Playground,,4.2,58.0,Bronx,Crotona and Tremont,"1751 Anthony Avenue, The Bronx",10457.0,40.84551250000001,-73.9041222,park
Jennie Jerome Playground,,4.0,88.0,Bronx,Crotona and Tremont,"1650 Jerome Avenue, The Bronx",10453.0,40.8455528,-73.9135151,park
O'Brien Oval,,4.2,62.0,Bronx,Crotona and Tremont,"396 East Tremont Avenue, The Bronx",10457.0,40.8478732,-73.9012602,park
Mount Hope Playground,,3.8,64.0,Bronx,Crotona and Tremont,"Walton Ave &, East 177th Street, The Bronx",10453.0,40.85031559999999,-73.9093359,park
Devanney Triangle,,3.7,169.0,Bronx,Crotona and Tremont,"2030 Creston Avenue, The Bronx",10453.0,40.85255919999999,-73.9045975,park
Barry Plaza,,4.1,25.0,Bronx,Crotona and Tremont,"1646 Anthony Avenue, The Bronx",10457.0,40.8431109,-73.90482999999999,park
Virginia Park,,5.0,1.0,Bronx,HighBridge and Morrisania,"Cross Bronx Expressway, The Bronx",10452.0,40.8449652,-73.9138475,park
Davidson Playground,,4.1,37.0,Bronx,Crotona and Tremont,"Davidson Avenue &, West 180th Street, The Bronx",10453.0,40.8550183,-73.90759880000002,park
University Malls,,4.3,69.0,Bronx,Crotona and Tremont,"1720 University Avenue, The Bronx",10453.0,40.8486753,-73.91793129999999,park
Bergen Triangle,,3.9,70.0,Bronx,Crotona and Tremont,"Anthony Ave. &, Grand Concourse, The Bronx",10457.0,40.8546078,-73.9013779,park
Stop & Go Playground,,3.7,9.0,Bronx,Crotona and Tremont,"1824 Washington Avenue #6204, The Bronx",10457.0,40.84492409999999,-73.8988317,park
Goble Playground,,3.9,77.0,Bronx,HighBridge and Morrisania,"Goble Pl &, Macombs Dam Rd, The Bronx",10452.0,40.84382,-73.917053,park
Half-Nelson Playground,,3.9,49.0,Bronx,Crotona and Tremont,"1631 Nelson Avenue, The Bronx",10453.0,40.8468083,-73.9191731,park
Tramway Plaza,,4.6,5921.0,Manhattan,Gramercy Park and Murray Hill,"254 East 60th Street, New York",10022.0,40.7609038,-73.9644024,park
Paley Park,,4.5,592.0,Manhattan,Gramercy Park and Murray Hill,"3 East 53rd Street, New York",10022.0,40.7602157,-73.9751349,park
Andrew Haswell Green Dog Park,,4.2,67.0,Manhattan,Upper East Side,"Bobby Wagner Walk & E 63rd Street Pedestrian Bridge, New York",10065.0,40.7602244,-73.9568622,park
British Memorial Garden Trust Ny,,,,Manhattan,Upper East Side,"52 East 66th Street, New York",10065.0,40.7675376,-73.96766099999999,park
Doris C. Freedman Plaza,,4.5,18.0,Manhattan,Chelsea and Clinton,"Grand Army Plaza &, 5th Avenue, New York",10019.0,40.7650797,-73.9726383,park
St. Catherine's Park,,4.4,726.0,Manhattan,Upper East Side,"1245 1st Avenue, New York",10065.0,40.7651929,-73.95871799999999,park
Twenty-Four Sycamores Park,,4.3,128.0,Manhattan,Upper East Side,"501 East 60th Street, New York",10065.0,40.7594871,-73.9587336,park
Honey Locust Park,,4.6,9.0,Manhattan,Gramercy Park and Murray Hill,"303-353 East 59th Street, New York",10022.0,40.760121,-73.9627967,park
The Evangeline Blashfield Fountain,,5.0,1.0,Manhattan,Gramercy Park and Murray Hill,"405 East 59th Street, New York",10022.0,40.7595989,-73.96147669999999,park
East River Greenway,,3.9,18.0,Manhattan,Upper East Side,"304 East 62nd Street, New York",10065.0,40.7621183,-73.96254379999999,park
Queensboro Oval,,4.7,3.0,Manhattan,Gramercy Park and Murray Hill,New York,10022.0,40.7592038,-73.9600298,park
Brevard Public Plaza,,4.0,1.0,Manhattan,Gramercy Park and Murray Hill,New York,10022.0,40.757872,-73.96705,park
Sutton Place Park North,,4.7,136.0,Manhattan,Gramercy Park and Murray Hill,"12 Sutton Square, New York",10022.0,40.7577495,-73.95949019999999,park
Privately Owned Public Space - Carlton Towers,,,,Manhattan,Upper East Side,"200 East 64th Street, New York",10065.0,40.7643134,-73.964018,park
Gantry Plaza State Park,,4.8,7539.0,Manhattan,Lower Manhattan,"4-09 47th Road, New York",10007.0,40.7425392,-73.9601376,park
Hunter's Point South Park,,4.8,4342.0,Queens,Long Island City and Astoria,"Center Boulevard, Long Island City",11101.0,40.7422936,-73.9606831,park
Smiling Hogshead Ranch,,4.9,69.0,Queens,Long Island City and Astoria,"25-30 Skillman Avenue, Long Island City",11101.0,40.74314619999999,-73.94305489999999,park
Newtown Creek Nature Walk,,4.4,50.0,Brooklyn,Greenpoint,"329 Greenpoint Avenue, Brooklyn",11222.0,40.73693650000001,-73.9469278,park
